#{"t_start": 1765941717.357403, "env_id": "None"}
r,l,t
1.0,39,1518.049081
1.0,39,1519.060803
1.0,39,1520.094216
1.0,39,1521.38105
1.0,39,1522.389716
1.0,39,1523.665963
1.0,39,1524.75735
1.0,39,1525.972731
1.0,39,1527.109811
1.0,39,1528.283849
1.0,39,1529.429326
1.0,39,1530.492927
1.0,39,1531.81906
1.0,39,1532.788355
1.0,39,1534.071775
1.0,39,1535.076896
1.0,39,1536.315881
1.0,39,1537.369047
1.0,39,1538.429065
1.0,39,1539.693686
1.0,39,1540.717438
1.0,39,1541.998494
1.0,39,1543.043111
1.0,39,1544.317248
1.0,39,1545.359136
1.0,39,1546.632794
1.0,229,1553.353273
1.0,184,1558.634922
1.0,131,1562.598928
1.0,43,1563.711725
1.0,61,1565.544247
1.0,45,1566.847984
1.0,51,1568.320896
1.0,49,1569.766582
1.0,39,1570.941048
1.0,39,1572.085388
1.0,39,1573.149802
1.0,39,1574.418051
1.0,39,1575.462887
1.0,39,1576.670784
1.0,39,1577.746734
1.0,39,1579.056742
1.0,39,1580.068481
1.0,39,1581.169915
1.0,39,1582.392616
1.0,39,1583.527913
1.0,39,1584.69934
1.0,39,1585.835036
1.0,39,1586.990693
1.0,39,1588.118488
1.0,39,1589.185951
1.0,39,1590.223099
1.0,39,1591.429348
1.0,39,1592.823861
1.0,39,1593.932583
1.0,39,1595.016223
1.0,39,1596.194938
1.0,39,1597.564913
1.0,39,1598.650106
1.0,39,1599.796012
1.0,39,1600.988004
1.0,39,1602.159839
1.0,39,1603.530317
1.0,39,1604.758114
1.0,39,1605.831923
1.0,39,1607.016854
1.0,39,1608.398475
1.0,39,1609.578757
1.0,39,1610.525009
1.0,39,1611.258609
1.0,39,1611.904551
1.0,39,1612.652912
1.0,39,1613.394758
1.0,39,1614.21049
1.0,39,1614.911424
1.0,39,1615.573112
1.0,39,1616.33683
1.0,39,1617.334481
1.0,39,1618.532331
1.0,39,1619.650419
1.0,39,1620.799408
1.0,39,1621.920305
1.0,39,1623.10222
1.0,39,1624.183087
1.0,39,1625.301686
1.0,39,1626.511847
1.0,39,1627.628032
1.0,39,1628.71121
1.0,39,1629.885602
1.0,39,1631.075504
1.0,39,1632.209121
1.0,39,1633.245196
1.0,39,1634.518943
1.0,39,1635.537143
1.0,39,1636.809973
1.0,39,1637.860512
1.0,39,1639.113756
1.0,39,1640.168936
1.0,39,1641.442805
1.0,39,1642.5958
1.0,39,1643.650093
1.0,39,1644.906531
1.0,39,1645.938464
1.0,39,1647.011446
1.0,39,1648.147849
1.0,39,1649.314004
1.0,39,1650.508078
1.0,39,1651.48548
1.0,39,1652.817629
1.0,39,1653.943443
1.0,39,1655.11329
1.0,39,1656.302089
1.0,39,1657.543725
1.0,39,1658.627558
1.0,39,1659.966947
1.0,39,1660.931267
1.0,39,1662.084591
1.0,39,1663.215212
1.0,39,1664.292645
1.0,39,1665.489219
1.0,39,1666.544455
1.0,39,1667.81172
1.0,39,1668.760626
1.0,39,1669.781679
1.0,39,1671.060017
1.0,39,1672.078975
1.0,39,1673.362746
1.0,39,1674.428473
1.0,39,1675.675656
1.0,39,1676.755698
1.0,39,1678.01763
1.0,39,1679.078695
1.0,39,1680.212873
1.0,39,1681.443387
1.0,39,1682.518983
1.0,39,1683.762497
1.0,39,1684.82529
1.0,39,1686.141711
1.0,39,1687.130622
1.0,39,1688.302113
1.0,39,1689.387595
1.0,39,1690.534352
1.0,39,1691.667312
1.0,39,1692.641025
1.0,39,1693.974459
1.0,39,1695.048351
1.0,39,1696.306999
1.0,39,1697.370972
1.0,39,1698.481189
1.0,39,1699.673799
1.0,39,1700.797432
1.0,39,1702.083397
1.0,39,1703.115587
1.0,39,1704.397394
1.0,39,1705.424416
1.0,39,1706.574085
1.0,39,1707.747584
1.0,39,1708.887142
1.0,39,1710.052522
1.0,39,1711.229222
1.0,39,1712.429233
1.0,39,1713.548295
1.0,39,1714.733898
1.0,39,1715.871454
1.0,39,1716.849603
1.0,39,1718.181232
1.0,39,1719.192632
1.0,39,1720.503893
1.0,39,1721.665756
1.0,39,1722.943113
1.0,39,1724.071077
1.0,39,1725.050288
1.0,39,1726.380405
1.0,39,1727.448486
1.0,39,1728.707351
1.0,39,1729.881983
1.0,39,1731.171112
1.0,39,1732.200303
1.0,39,1733.490539
1.0,39,1734.515385
1.0,39,1735.681083
1.0,39,1736.847784
1.0,39,1738.03342
1.0,39,1739.299443
1.0,39,1740.364884
1.0,39,1741.654369
1.0,39,1742.664377
1.0,39,1743.701639
1.0,39,1744.967174
1.0,39,1745.998744
1.0,39,1747.261998
1.0,39,1748.252213
1.0,39,1749.593135
1.0,39,1750.565442
1.0,39,1751.886162
1.0,39,1752.840367
1.0,39,1753.89827
1.0,39,1755.152259
1.0,39,1756.153392
1.0,39,1757.450045
1.0,39,1758.512362
1.0,39,1759.783773
1.0,39,1760.746393
1.0,39,1761.905411
1.0,39,1763.054829
1.0,39,1764.101173
1.0,39,1765.33825
1.0,39,1766.323948
1.0,39,1767.623914
1.0,39,1768.690223
1.0,39,1769.960989
1.0,39,1771.077328
1.0,39,1772.149601
1.0,39,1773.393463
1.0,39,1774.437698
1.0,39,1775.738982
1.0,39,1776.827018
1.0,39,1778.092545
1.0,39,1779.16391
1.0,39,1780.285321
1.0,39,1781.457233
1.0,39,1782.582258
1.0,39,1783.778059
1.0,39,1784.896566
1.0,39,1786.057132
1.0,39,1787.165122
1.0,39,1788.345346
1.0,39,1789.447553
1.0,39,1790.447445
1.0,39,1791.753171
1.0,39,1792.751426
1.0,39,1794.062417
1.0,39,1795.040807
1.0,39,1796.39385
1.0,39,1797.359456
1.0,39,1798.465437
1.0,39,1799.654675
1.0,39,1800.797237
1.0,39,1801.930957
1.0,39,1802.931724
1.0,39,1804.228962
1.0,39,1805.289082
1.0,39,1806.55824
1.0,39,1807.611409
1.0,39,1808.757613
1.0,39,1810.034853
1.0,39,1811.092717
1.0,39,1812.418577
1.0,39,1813.421954
1.0,39,1814.735247
1.0,39,1815.697797
1.0,39,1816.858234
1.0,39,1818.03952
1.0,39,1819.176378
1.0,39,1820.362316
1.0,39,1821.499465
1.0,39,1822.635411
1.0,39,1823.727353
1.0,39,1824.914245
1.0,39,1825.972704
1.0,39,1827.10278
1.0,39,1828.291542
1.0,39,1829.412192
1.0,39,1830.511208
1.0,39,1831.648694
1.0,39,1832.811979
1.0,39,1833.961452
1.0,39,1835.028178
1.0,39,1836.336318
1.0,39,1837.339966
1.0,39,1838.668923
1.0,39,1839.673377
1.0,39,1840.997933
1.0,39,1841.996194
1.0,39,1843.323861
1.0,39,1844.467272
1.0,39,1845.52914
1.0,39,1846.819304
1.0,39,1847.821049
1.0,39,1849.152791
1.0,39,1850.13526
1.0,39,1851.442685
1.0,39,1852.396398
1.0,39,1853.431306
1.0,39,1854.70548
1.0,39,1855.763865
1.0,39,1856.997427
1.0,39,1858.003043
1.0,39,1859.311941
1.0,39,1860.467488
1.0,39,1861.72514
1.0,39,1862.834669
1.0,39,1863.906154
1.0,39,1865.188146
1.0,39,1866.243419
1.0,39,1867.495784
1.0,39,1868.549418
1.0,39,1869.701267
1.0,39,1870.38354
1.0,39,1871.064232
1.0,39,1871.844896
1.0,39,1872.539563
1.0,39,1873.304824
1.0,39,1873.97301
1.0,39,1874.738452
1.0,39,1875.405571
1.0,39,1876.168523
1.0,39,1876.842076
1.0,39,1877.508752
1.0,39,1878.278691
1.0,39,1878.950651
1.0,39,1879.717749
1.0,39,1880.38558
1.0,39,1881.14314
1.0,39,1881.813632
1.0,39,1882.475447
1.0,39,1883.233693
1.0,39,1883.902608
1.0,39,1884.632988
1.0,39,1885.271352
1.0,39,1886.020513
1.0,39,1886.661266
1.0,39,1887.395695
1.0,39,1888.04075
1.0,39,1888.680589
1.0,39,1889.41583
1.0,39,1890.158602
1.0,39,1890.960618
1.0,39,1891.63606
1.0,39,1892.373581
1.0,39,1893.023221
1.0,39,1893.662104
1.0,39,1894.460708
1.0,39,1895.181094
1.0,39,1895.95885
1.0,39,1896.623049
1.0,39,1897.352296
1.0,39,1897.988795
1.0,39,1898.760232
1.0,39,1899.498482
1.0,39,1900.185297
1.0,39,1900.950838
1.0,39,1901.594413
1.0,39,1902.321967
1.0,39,1902.96636
1.0,39,1903.813842
1.0,39,1904.500146
1.0,39,1905.193079
1.0,39,1905.95604
1.0,39,1906.601255
1.0,47,1907.428036
1.0,43,1908.203149
1.0,47,1909.020266
1.0,45,1909.818735
1.0,39,1910.46241
1.0,39,1911.209126
1.0,39,1911.857604
1.0,39,1912.512494
1.0,39,1913.261372
1.0,39,1914.026025
1.0,39,1914.821186
1.0,39,1915.489824
1.0,39,1916.254125
1.0,39,1916.92061
1.0,39,1917.686029
1.0,39,1918.34966
1.0,39,1919.012655
1.0,39,1919.77414
1.0,39,1920.430633
1.0,39,1921.231149
1.0,39,1921.91685
1.0,39,1923.193798
1.0,39,1924.342863
1.0,39,1925.374639
1.0,39,1926.557494
1.0,39,1927.663373
1.0,39,1928.827224
1.0,39,1929.930731
1.0,39,1931.205756
1.0,39,1932.077991
1.0,39,1932.864189
1.0,51,1933.781832
1.0,39,1934.460089
1.0,39,1935.233652
1.0,39,1935.90533
1.0,39,1936.583237
1.0,39,1937.357515
1.0,39,1938.024942
1.0,39,1938.794946
1.0,39,1939.4593
1.0,39,1940.21619
1.0,39,1940.876486
1.0,39,1941.631547
1.0,39,1942.32401
1.0,39,1943.004596
1.0,39,1943.797706
1.0,39,1944.485556
1.0,39,1945.24772
1.0,39,1945.93922
1.0,39,1946.710723
1.0,39,1947.384885
1.0,39,1948.064717
1.0,39,1948.835136
1.0,39,1949.510653
1.0,39,1950.278749
1.0,39,1950.949787
1.0,39,1951.723351
1.0,39,1952.394391
1.0,39,1953.16359
1.0,39,1953.834974
1.0,39,1954.511544
1.0,39,1955.275132
1.0,39,1955.945944
1.0,39,1956.707967
1.0,39,1957.376622
1.0,39,1958.140412
1.0,39,1958.802871
1.0,39,1959.473435
1.0,39,1960.230737
1.0,39,1960.891837
1.0,39,1961.65358
1.0,39,1962.343037
1.0,39,1963.13503
1.0,39,1963.815248
1.0,39,1964.587656
1.0,39,1965.259502
1.0,39,1965.941544
1.0,39,1966.70676
1.0,39,1967.381796
1.0,39,1968.151872
1.0,39,1968.821165
1.0,39,1969.603791
1.0,39,1970.275642
1.0,39,1970.944581
1.0,39,1971.710863
1.0,39,1972.378944
1.0,39,1973.151742
1.0,39,1973.863527
1.0,39,1975.021522
1.0,39,1976.024518
1.0,39,1977.325934
1.0,39,1978.39857
1.0,39,1979.480092
1.0,39,1980.77151
1.0,39,1981.781381
1.0,39,1983.083515
1.0,39,1984.137629
1.0,39,1985.414102
1.0,39,1986.556434
1.0,39,1987.627194
1.0,39,1988.951498
1.0,39,1989.937653
1.0,39,1991.2378
1.0,39,1992.240606
1.0,39,1993.531258
1.0,39,1994.562907
1.0,39,1995.817835
1.0,39,1996.88807
1.0,39,1997.988738
1.0,39,1999.25403
1.0,39,2000.301095
