#{"t_start": 1765941717.3589003, "env_id": "None"}
r,l,t
1.0,39,2016.244354
1.0,39,2017.255002
1.0,39,2018.666287
1.0,39,2019.823886
1.0,39,2021.224529
1.0,39,2022.061631
1.0,39,2023.329055
1.0,39,2024.741672
1.0,39,2025.921986
1.0,39,2027.011956
1.0,39,2028.164686
1.0,39,2029.611159
1.0,39,2030.803552
1.0,39,2032.05615
1.0,39,2033.127789
1.0,39,2034.302562
1.0,39,2035.735589
1.0,39,2036.900683
1.0,39,2037.72703
1.0,39,2038.394006
1.0,39,2039.152718
1.0,39,2039.823088
1.0,39,2040.493019
1.0,39,2041.257138
1.0,39,2041.947647
1.0,39,2042.73313
1.0,39,2043.437981
1.0,39,2044.475373
1.0,39,2045.515554
1.0,39,2046.850758
1.0,39,2047.812033
1.0,39,2048.77013
1.0,39,2050.090293
1.0,39,2051.142786
1.0,39,2052.386687
1.0,39,2053.377619
1.0,39,2054.690864
1.0,39,2055.678465
1.0,39,2056.807442
1.0,39,2057.992197
1.0,39,2059.137753
1.0,39,2060.309289
1.0,39,2061.482051
1.0,39,2062.633767
1.0,39,2063.770203
1.0,39,2064.931369
1.0,39,2066.096874
1.0,39,2067.147587
1.0,39,2068.458031
1.0,39,2069.543607
1.0,39,2070.807016
1.0,39,2071.881163
1.0,39,2073.141343
1.0,39,2074.204185
1.0,39,2075.326266
1.0,39,2076.542454
1.0,39,2077.656496
1.0,39,2078.895545
1.0,39,2080.000486
1.0,39,2081.340151
1.0,39,2082.429199
1.0,39,2083.704133
1.0,39,2084.861046
1.0,39,2085.907761
1.0,39,2087.117799
1.0,39,2088.210702
1.0,39,2089.431169
1.0,39,2090.527878
1.0,39,2091.804105
1.0,39,2092.856966
